id,label,name,boost
country:6a748bb7,Country,Bhutan,1.0
activity:88b02c2a,Activity,Pashupatinath Tapınağı - Katmandu,1.0
activity:c5a9f76f,Activity,Bhaktapur - Katmandu,1.0
activity:2abf4e9e,Activity,Taktsang (Tiger’s Nest) Manastırı - Paro,1.0
activity:f9754be3,Activity,Punakha Dzong - Punakha,1.0
activity:75300441,Activity,Thimphu Şehir Turu,1.0
trip:3b0fa65f,Trip,Bilbao & San Sebastián Gezisi,1.0
city:792cb8b3,City,San Sebastián,1.0
city:02c8a993,City,Hondarribia,1.0
city:fb374dfd,City,Saint-Jean-de-Luz,1.0
hotel:adc5c991,Hotel,Hotel Du Palais Biarritz,1.0
activity:0c1af88c,Activity,Guggenheim Müzesi - Bilbao,1.0
activity:9037ec0d,Activity,San Sebastián Şehir Gezisi,1.0
activity:8a4b4755,Activity,La Concha Plajı,1.0
activity:9e75f98b,Activity,Zurriola Plajı,1.0
activity:97e541fe,Activity,San Telmo Müzesi - San Sebastián,1.0
activity:d5fbb3dd,Activity,Monte Urgull - San Sebastián,1.0
activity:c5f14b6b,Activity,Monte Igueldo - San Sebastián,1.0
activity:3c5124ba,Activity,Victoria Eugenia Tiyatrosu - San Sebastián,1.0
activity:d563616a,Activity,Miramar Sarayı - San Sebastián,1.0
activity:47d5688b,Activity,Hondarribia Eski Şehir ve Surlar,1.0
activity:4997035f,Activity,Rue Gambetta - Saint-Jean-de-Luz,1.0
activity:d27a5033,Activity,Place Louis XIV - Saint-Jean-de-Luz,1.0
activity:1b11394c,Activity,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz,1.0
activity:9e0ddc84,Activity,Biarritz Grande Plage,1.0
activity:47cb8a3c,Activity,Casino Municipal - Biarritz,1.0
activity:2e0bbb19,Activity,Chapelle Impériale - Biarritz,1.0
activity:408f163c,Activity,Musée Asiatica - Biarritz,1.0
restaurant:8f2b5b58,Restaurant,Hotel Du Palais Biarritz - Le Sunset,1.0
trip:fcab6036,Trip,Brezilya & Arjantin Gezisi,1.0
city:f8bb36ca,City,Foz do Iguaçu,1.0
hotel:f0be1266,Hotel,Park Hyatt - Palacio Duhau Hotel,1.0
activity:2aad8256,Activity,Cristo Redentor Heykeli - Corcovado,1.0
activity:94a28200,Activity,Santa Teresa Semti - Rio,1.0
activity:5b3ea171,Activity,Museu da Chácara do Céu,1.0
activity:6457cb9d,Activity,Harabeler Parkı - Rio,1.0
activity:79574559,Activity,Sugar Loaf Dağı,1.0
activity:8b082ee9,Activity,Tijuca Ormanı ve Vista Chinesa,1.0
activity:c7d5642d,Activity,Pepe Plajı,1.0
activity:b82fdbc2,Activity,Sao Conrado Plajı,1.0
activity:b6731898,Activity,Leblon Plajı,1.0
activity:fad74afb,Activity,Iguazú Şelaleleri Milli Parkı,1.0
activity:ec21032a,Activity,Plaza de Mayo - Buenos Aires,1.0
activity:f31c5e95,Activity,San Telmo Semti,1.0
activity:53c5a2b7,Activity,La Boca Semti,1.0
activity:8669fecf,Activity,Palermo,1.0
activity:9680e107,Activity,Tigre Delta Tekne Gezisi,1.0
restaurant:3bdbd080,Restaurant,Rio Restaurant Önerileri,1.0
restaurant:ef0fcfdc,Restaurant,Buenos Aires Restaurant Önerileri,1.0
trip:37f754c4,Trip,Burgonya Gezisi,1.0
city:551d57a9,City,Beaune,1.0
city:7c978763,City,Dijon,1.0
city:4bb5b918,City,Nuits-Saint-Georges,1.0
city:a8a0c8f7,City,Vézelay,1.0
city:d02cfe7f,City,Cluny,1.0
city:0f574742,City,Fleurie,1.0
activity:a521a07f,Activity,Hospices de Beaune (Hôtel-Dieu),1.0
activity:183036e3,Activity,Saint-Martin de l’Aigue Kilisesi,1.0
activity:108a1ce7,Activity,Saint-Baudèle Kilisesi,1.0
activity:d502c606,Activity,Saint-Flocel Kilisesi,1.0
activity:c3a630be,Activity,Notre-Dame Kilisesi - Beaune,1.0
activity:a1ed6347,Activity,Sainte-Madeleine Kilisesi,1.0
activity:07c17885,Activity,Musée du Vin de Bourgogne,1.0
activity:476ad877,Activity,Musée des Beaux-Arts - Beaune,1.0
activity:4eb5b3ee,Activity,Palais des ducs de Bourgogne - Dijon,1.0
activity:530cc3ff,Activity,Musée des Beaux-Arts - Dijon,1.0
activity:9d00a313,Activity,Saint-Michel Kilisesi - Dijon,1.0
activity:503d7e29,Activity,Saint-Philibert Kilisesi - Dijon,1.0
activity:80a53575,Activity,Notre-Dame Kilisesi - Dijon,1.0
activity:f9a644a4,Activity,Saint-Bénigne Katedrali - Dijon,1.0
activity:3598d0ba,Activity,Rue de la Liberté - Dijon,1.0
activity:f333c6ec,Activity,Beffroi Meydanı - Nuits-Saint-Georges,1.0
activity:8e05af39,Activity,Église Saint-Symphorien - Nuits-Saint-Georges,1.0
activity:280b66f4,Activity,Domaine Rion Armelle et Bernard - Şarap Tadımı,1.0
activity:44c862fd,Activity,Abbaye Sainte-Marie-Madeleine - Vézelay,1.0
activity:39edb1d3,Activity,Colline Éternelle - Vézelay Şarap Tadımı,1.0
activity:8a4dff9f,Activity,Benedictine Manastırı - Cluny,1.0
activity:c1279a77,Activity,Musée d’Art et d’Archéologie - Cluny,1.0
activity:aea7af21,Activity,Tour de Fromages - Cluny,1.0
activity:ff8ea155,Activity,Hôtel-Dieu - Cluny,1.0
activity:ae2246af,Activity,Beaujolais Şarap Bağları - Fleurie,1.0
restaurant:bec608b5,Restaurant,Auberge de la Madone - Fleurie,1.0
trip:8243cd2e,Trip,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),1.0
city:a5c9e737,City,Getaria,1.0
hotel:7ce45995,Hotel,Hotel de Londres y de Inglaterra,1.0
hotel:2321f7a6,Hotel,Hotel Villa Favorita,1.0
hotel:6b16c32f,Hotel,Hotel Zenit Convento San Martín,1.0
activity:fe4da89e,Activity,Parte Vieja - San Sebastián,1.0
activity:9917d5d6,Activity,Kursaal Oditoryumu - San Sebastián,1.0
activity:df0b6b79,Activity,Igueldo Tepesi - San Sebastián,1.0
activity:e8c7494e,Activity,La Bretxa Food Market - San Sebastián,1.0
activity:6459192b,Activity,La Concha Plajı - San Sebastián,1.0
activity:4dee4011,Activity,Getaria Balıkçı Köyü,1.0
activity:bc23f995,Activity,Gaztetape Plajı - Getaria,1.0
activity:8953edb2,Activity,Malkorbe Plajı - Getaria,1.0
activity:ab03ce45,Activity,Cristóbal Balenciaga Museoa - Getaria,1.0
activity:5075bc97,Activity,Saint-Jean-de-Luz Plajları,1.0
activity:727e18e1,Activity,Rue Mazarin - Saint-Jean-de-Luz,1.0
activity:c11f5bb3,Activity,Quai de l’Infante - Saint-Jean-de-Luz,1.0
activity:a0361965,Activity,Sanat Galerileri - Saint-Jean-de-Luz,1.0
activity:d8716063,Activity,Biarritz Şehir Turu,1.0
activity:83ab7d0e,Activity,Bilbao Şehir Turu,1.0
restaurant:c0e6786a,Restaurant,Elkano Restoran - Getaria,1.0
restaurant:7e99e1d9,Restaurant,Guggenheim Müzesi Restoranı - Bilbao,1.0
trip:f170aa56,Trip,Cape Town Gezisi,1.0
hotel:60076da3,Hotel,One&Only Cape Town,1.0
activity:bad6cc06,Activity,Masa Dağı (Table Mountain),1.0
activity:62f869d6,Activity,V&A Waterfront,1.0
activity:35aac1af,Activity,Ümit Burnu Kalesi,1.0
activity:70caf9e8,Activity,Cape Town Belediye Binası,1.0
activity:8bf20538,Activity,Bo-Kaap Mahallesi,1.0
activity:d2ff7877,Activity,Cape Point,1.0
activity:315b20fc,Activity,Chapman’s Peak Drive,1.0
activity:121e565c,Activity,Hout Bay & Seal Island,1.0
activity:273d4a83,Activity,Boulders Beach - Penguenler,1.0
activity:4a0f206d,Activity,Camps Bay Plajı,1.0
activity:c825063f,Activity,Stellenbosch Vadisi Şarap Bağları,1.0
activity:705776f1,Activity,Franschhoek,1.0
activity:b4a95fe4,Activity,Iziko Güney Afrika Müzesi ve Planetaryum,1.0
restaurant:05e096fe,Restaurant,Nobu - One&Only Cape Town,1.0
restaurant:8eeb5cc8,Restaurant,Aubergine Restaurant,1.0
restaurant:c670fd5f,Restaurant,Buitenverwachting Restaurant,1.0
restaurant:e94bab06,Restaurant,Harbour House Restaurant - Kalk Bay,1.0
restaurant:5052ecb8,Restaurant,Delaire Graff Indochine Restaurant,1.0
trip:7ebb5231,Trip,Lapland Rovaniemi Gezisi,1.0
city:b28b937e,City,Rovaniemi,1.0
country:bcf7cec6,Country,Finlandiya,1.0
hotel:680f49e1,Hotel,Arctic TreeHouse Hotel,1.0
hotel:52d3fd66,Hotel,Santa’s Igloos Arctic Circle,1.0
activity:b20e1ec8,Activity,Husky Safari,1.0
activity:68f140f5,Activity,Snowmobile Safari,1.0
activity:70ffbf0c,Activity,Reindeer Safari,1.0
activity:c144223e,Activity,Aurora Borealis Macerası,1.0
activity:9b7c385a,Activity,Santa Claus Village Gezisi,1.0
activity:2658cf73,Activity,Kar Bisikleti Turu,1.0
activity:8333546f,Activity,Kar Ayakkabısı Yürüyüşü,1.0
activity:25c5b5c6,Activity,Kicksled Deneyimi,1.0
activity:f0b8cbca,Activity,Kızaklı Sandalye,1.0
activity:d610c46a,Activity,Cam Igloo Deneyimi,1.0
restaurant:8be5e03e,Restaurant,Rakas Restaurant & Bar,1.0
restaurant:def44d27,Restaurant,MonteRosa Restaurant,1.0
restaurant:c2b75322,Restaurant,Gustav Kitchen & Bar,1.0
restaurant:779788c5,Restaurant,Glass Restaurant - Santa Claus Village,1.0
restaurant:a6e92e4d,Restaurant,Arctic Restaurant,1.0
restaurant:5f73cf6b,Restaurant,Ice Restaurant,1.0
restaurant:558735b6,Restaurant,Kota Restaurant,1.0
trip:34b56e58,Trip,Kenya & Rwanda Safari Gezisi,1.0
city:af2a8190,City,Nairobi,1.0
city:62396b65,City,Masai Mara,1.0
city:c605246a,City,Kigali,1.0
city:68a6ea6d,City,Volcanoes National Park,1.0
country:577e905f,Country,Kenya,1.0
country:53642566,Country,Ruanda,1.0
hotel:0216eb9a,Hotel,Four Points by Sheraton JKIA,1.0
hotel:359f5528,Hotel,Sanctuary Olonana,1.0
hotel:0394a3e7,Hotel,Bisate Lodge,1.0
activity:fb03c53a,Activity,Masai Mara Safari,1.0
activity:f9810373,Activity,Game Drives - Masai Mara,1.0
activity:1d334980,Activity,Volcanoes National Park Gorilla Trekking,1.0
activity:852b95fc,Activity,Kigali Şehir Turu,1.0
trip:e659abaf,Trip,Lizbon Seyahat Programı - SAHA,1.0
city:b81dd33b,City,Lizbon,1.0
hotel:cf74eee1,Hotel,"Bairro Alto Hotel, Praça Luís de Camões, 2 1200",1.0
activity:a04f3f33,Activity,09 Kasım 2022: İstanbul – Lizbon uçuşu (TK 1759),1.0
activity:55e23aeb,Activity,"09 Kasım 2022: Bairro Alto Hotel transfer, check-in ve serbest zaman",1.0
trip:95d6f0be,Trip,Sicilya & Malta Gezisi,1.0
city:13e69beb,City,Etna,1.0
city:f984a532,City,Modica,1.0
city:6521fe1f,City,Valletta,1.0
city:41123aa7,City,Senglea,1.0
city:7a61e6b5,City,Vittoriosa,1.0
city:1f7f2867,City,Cospicua,1.0
city:80ce1cc2,City,Mdina,1.0
country:d20a9067,Country,Malta,1.0
hotel:3f03c134,Hotel,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace,1.0
activity:d0634ecd,Activity,İstanbul – Katanya uçuşu TK 1395,1.0
activity:3971701f,Activity,Taormina şehir turu,1.0
activity:825da790,Activity,Savoca köyü gezisi,1.0
activity:7eda0b2b,Activity,Etna Yanardağı gezisi,1.0
activity:d7cba934,Activity,Siracusa ve Noto ziyaretleri,1.0
activity:ffb9a50b,Activity,Modica ve Ragusa turları,1.0
activity:77f3f454,Activity,Valletta şehir turu,1.0
activity:fe8b8052,Activity,"Senglea, Vittoriosa ve Cospicua üçlü gezisi",1.0
activity:0da625e6,Activity,Mdina şehir turu,1.0
restaurant:5e54c826,Restaurant,Osteria Rosso Divino (Taormina),1.0
restaurant:a4243b1c,Restaurant,Regina Lucia Ristorante (Siracusa),1.0
trip:71140c38,Trip,Vietnam & Kamboçya Gezisi,1.0
city:207462d2,City,Hanoi,1.0
city:c7a95bbf,City,Ha Long,1.0
city:83191eff,City,Ho Chi Minh (Saygon),1.0
city:994e7927,City,Mekong Deltası,1.0
city:d384bed4,City,Siem Reap,1.0
city:367cca80,City,Phnom Penh,1.0
country:5f8f9e33,Country,Vietnam,1.0
country:b0c36e7e,Country,Kamboçya,1.0
hotel:f96f8e35,Hotel,Sofitel Legend Metropole (Hanoi),1.0
hotel:355483e1,Hotel,Violet Cruise (Ha Long Körfezi),1.0
hotel:7951d60b,Hotel,"Otel (Ho Chi Minh, ismi belirtilmemiş)",1.0
hotel:411ac53c,Hotel,"Otel (Siem Reap, ismi belirtilmemiş)",1.0
activity:50c8a6d5,Activity,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı",1.0
activity:4b0d1c9c,Activity,Hanoi’de pedallı taksi (rikşov) gezisi,1.0
activity:79e2c2e0,Activity,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması,1.0
activity:d18f8f1b,Activity,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı",1.0
activity:f21c9f8a,Activity,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",1.0
activity:9aabda7c,Activity,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti",1.0
activity:b58360dd,Activity,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası",1.0
activity:d5fa1d4e,Activity,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı",1.0
restaurant:47d463fd,Restaurant,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)",1.0
restaurant:fc660982,Restaurant,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı,1.0
restaurant:79e338ae,Restaurant,Mekong Deltası – nehir kenarında restoran,1.0
restaurant:7d12c31e,Restaurant,Yerel aile evi – çay ve taze meyve ikramı,1.0
trip:aabbebb5,Trip,Kenya Safari Gezisi - Şule Zorlu,1.0
hotel:35a24469,Hotel,Giraffe Manor,1.0
hotel:5fc0b45d,Hotel,Sala’s Camp,1.0
hotel:44448bf8,Hotel,The Retreat (günübirlik kullanım),1.0
activity:8974a667,Activity,Giraffe Manor’da zürafalarla kahvaltı ve ikindi çayı,1.0
activity:9238ca1e,Activity,Masai Mara’da safari ve game drive aktiviteleri,1.0
activity:b5b00503,Activity,Sala’s Camp konaklamasında vahşi yaşam deneyimleri,1.0
activity:998ed585,Activity,Sanctuary Olonana’da doğa aktiviteleri ve safari,1.0
restaurant:f26bca0e,Restaurant,"The Retreat (kahvaltı, öğle yemeği)",1.0
restaurant:78811280,Restaurant,Giraffe Manor (kahvaltı & ikindi çayı),1.0
trip:57af3392,Trip,"İtalya Gezisi - Bologna, Floransa, Toskana & Forte dei Marmi",1.0
city:f5cb53e2,City,Toskana,1.0
city:519b646c,City,Forte dei Marmi,1.0
activity:51a86fa5,Activity,Ferrari Müzesi ziyareti ve test sürüşü,1.0
activity:9b881680,Activity,Balsamik sirke tadımı ve üretici ziyareti,1.0
activity:8436741b,Activity,Parmesan peyniri tadımı,1.0
activity:c2baf976,Activity,Lamborghini Müzesi gezisi,1.0
activity:dfd71d11,Activity,Floransa şehir turu (Piazza Della Signoria ve diğer yapılar),1.0
activity:fb5db192,Activity,Toskana’da şarap bağları ve bölgesel geziler,1.0
activity:81a8ff88,Activity,Forte dei Marmi sahil tatili,1.0
trip:eafc6de9,Trip,"Prag, Karlovy Vary & Cesky Krumlov Gezisi - Beril Miskavi",1.0
city:e575530b,City,Prag,1.0
city:7030f340,City,Karlovy Vary,1.0
city:d5fdf584,City,Cesky Krumlov,1.0
country:093aa9a7,Country,Çekya,1.0
activity:390c7831,Activity,"Prag şehir turu: Prag Kalesi, St. Vitus Bazilikası, Altın Yol",1.0
activity:dff22b18,Activity,Karlovy Vary gezisi,1.0
activity:f7160c57,Activity,Cesky Krumlov şehir turu,1.0
restaurant:8079c278,Restaurant,"Kampa Park Restaurant (Na Kampě 8b, Prag)",1.0
trip:664847a6,Trip,Endülüs Gezisi - Berrin Zorlu,1.0
city:3292248c,City,Malaga,1.0
city:fb858e4d,City,Cordoba,1.0
activity:ef70ad29,Activity,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)",1.0
activity:737deaaf,Activity,Elhamra Sarayı gezisi,1.0
activity:f4956383,Activity,Cordoba turu,1.0
activity:0b6bfac7,Activity,Ronda gezisi,1.0
activity:e6c12685,Activity,Sevilla şehir turu,1.0
trip:ee7dfc94,Trip,Ürdün Gezisi - Berrin Zorlu,1.0
city:0f7a389d,City,Amman,1.0
city:fb88c48c,City,Mount Nebo,1.0
city:8c270405,City,Madaba,1.0
city:6ad61cf5,City,Petra,1.0
city:69b30b7c,City,Wadi Rum,1.0
city:d849e5a0,City,Dead Sea,1.0
country:968063ff,Country,Ürdün,1.0
activity:e89a1031,Activity,Amman şehir turu,1.0
activity:502ea790,Activity,Mount Nebo ve Madaba ziyareti,1.0
activity:b01cf0b1,Activity,Petra Antik Kenti gezisi,1.0
activity:6ab15b90,Activity,Wadi Rum çöl safarisi,1.0
activity:5259ec3e,Activity,Dead Sea’de konaklama ve dinlenme,1.0
trip:d7fc9768,Trip,BAE Gezisi - Fuat Pamukçu,1.0
city:078dbf79,City,Abu Dhabi,1.0
city:076247a1,City,Ras Al Khaimah,1.0
hotel:ad9ef248,Hotel,"The St. Regis Saadiyat Island Resort, Abu Dhabi",1.0
hotel:054e3eee,Hotel,The Ritz Carlton Ras Al Khaimah,1.0
hotel:ee4fa270,Hotel,"Address Dubai Mall, Dubai",1.0
activity:10a0b38a,Activity,Sunset Electric Dragon Boat Experience - Jubail Mangrove Park,1.0
activity:99e60f29,Activity,Ferrari World Abu Dhabi – Driving Experience,1.0
activity:e678f9bc,Activity,"Louvre Museum, Abu Dhabi",1.0
activity:c46001cd,Activity,Çöl Safarisi,1.0
activity:130c6545,Activity,Çölde Akşam Yemeği,1.0
activity:d8f8625e,Activity,Dubai Autodrome Circuit,1.0
activity:f15e27d7,Activity,New Year's Eve Celebration - The Restaurant at Address Dubai Mall,1.0
restaurant:798f27b6,Restaurant,Hakkasan Abu Dhabi,1.0
restaurant:34e90df7,Restaurant,Ula Beach RAK,1.0
restaurant:9fefa7a4,Restaurant,The Guild Dubai,1.0
restaurant:f604fbdd,Restaurant,WHITE Beach Dubai,1.0
restaurant:58698ea8,Restaurant,Estiatorio Milos Dubai,1.0
restaurant:2d9218e3,Restaurant,The MAINE Oyster Bar & Grill JBR,1.0
restaurant:c6c9729e,Restaurant,La Cantine Beach,1.0
restaurant:5c5ed091,Restaurant,The Restaurant at Address Dubai Mall,1.0
trip:1ec32ac8,Trip,Peru Gezisi - Seda Soğancıoğlu,1.0
city:67429235,City,Lima,1.0
city:6a2e13b8,City,Cusco,1.0
city:2a5a7946,City,Sacred Valley,1.0
city:134d69e3,City,Machu Picchu,1.0
country:32e8419a,Country,Peru,1.0
hotel:389f2d8a,Hotel,Belmond Miraflores Park (Lima),1.0
activity:f2fb6802,Activity,Lima şehir turu (Plaza Mayor ve tarihi merkez),1.0
activity:e10f8722,Activity,Cusco turu,1.0
activity:5828134c,Activity,Sacred Valley gezisi,1.0
activity:3e4eaa8a,Activity,Machu Picchu ziyareti,1.0
trip:8e47d9e6,Trip,USA Gezisi - Selen Zorlu,1.0
city:5cbe8b23,City,New York,1.0
country:152649df,Country,Amerika Birleşik Devletleri,1.0
activity:eda0db54,Activity,Central Park ziyareti,1.0
activity:643179a8,Activity,New York şehir turu (müze ve meydanlar),1.0
activity:0a46292d,Activity,Kültürel ve alışveriş aktiviteleri,1.0
trip:fa506cce,Trip,Hindistan Gezisi - Berrin Zorlu,1.0
activity:47902cd9,Activity,Varanasi’de Ganj Nehri kıyısında Aarti töreni,1.0
activity:3af7c3f3,Activity,Jaipur şehir turu,1.0
activity:301cc56a,Activity,Udaipur göl gezileri ve saray ziyareti,1.0
activity:139f564f,Activity,Delhi şehir turu,1.0
trip:631bacdb,Trip,Mısır Gezisi - Hakan Ateş,1.0
activity:ae243a4f,Activity,"Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)",1.0
activity:d363afa3,Activity,Sfenks ziyareti,1.0
activity:15f6647a,Activity,Kahire şehir gezisi,1.0
trip:7b93256e,Trip,Provence Gezisi - Olgun Zorlu,1.0
city:9f916055,City,Marsilya,1.0
activity:7c10228f,Activity,Gordes ve Roussillon köy gezileri,1.0
activity:8d876ecf,Activity,Sanat atölyeleri ve butik mağazalar,1.0
activity:0514ef54,Activity,Provence manzaraları ve şato ziyareti,1.0
trip:bb58cce5,Trip,Toskana Gezisi - Selen Zorlu,1.0
city:eaf45a85,City,San Casciano Val di Pesa,1.0
activity:7405ab49,Activity,San Casciano Val di Pesa kasabası ziyareti,1.0
activity:1fe4024d,Activity,Floransa çevresinde geziler,1.0
activity:0a83cb5c,Activity,Chianti bölgesinde üzüm bağları ve köyler,1.0
trip:439e70a8,Trip,Güney Afrika Gezisi - Tanju Kaya,1.0
city:a7391821,City,Johannesburg,1.0
city:761b70df,City,Sabi Sand,1.0
city:1cea819a,City,Kruger,1.0
hotel:e2908294,Hotel,Sabi Sabi Little Bush Camp,1.0
hotel:005251c8,Hotel,The Table Bay,1.0
activity:e4100d8d,Activity,Sabi Sabi’de sabah ve akşam safari turları,1.0
activity:09f3e64d,Activity,Cape Town V&A Waterfront gezisi,1.0
activity:917e3d72,Activity,Cape Town şehir turu ve çevre gezileri,1.0
trip:9604c7f7,Trip,Tayland & Vietnam Gezisi,1.0
city:6a17faad,City,Danang,1.0
city:1e5c810d,City,Saigon,1.0
hotel:b8f46051,Hotel,"Mandarin Oriental, Bangkok",1.0
hotel:c10b4db4,Hotel,"Anantara Golden Triangle, Chiang Rai",1.0
activity:6f421baa,Activity,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi,1.0
activity:c1cc6cb7,Activity,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi",1.0
activity:188b6005,Activity,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu",1.0
activity:6a59ea75,Activity,Tra Que Organic Village bisiklet turu,1.0
activity:a002e9da,Activity,The Market Restaurant’ta Vietnam yemek kursu,1.0
restaurant:9b2367b0,Restaurant,The Market Restaurant (Vietnam),1.0
trip:a9799fac,Trip,Tayland & Endonezya Gezisi,1.0
city:1d6bd4e1,City,Phuket,1.0
hotel:c63da175,Hotel,The Surin Phuket,1.0
activity:df8a99ca,Activity,Phuket’te Big Buddha ziyareti,1.0
activity:7e8976ee,Activity,Phuket Tarihi Kent Gezisi,1.0
activity:9d845345,Activity,Bangkok şehir turu,1.0
activity:264ff16a,Activity,Bali’de tapınak ziyaretleri ve sahil aktiviteleri,1.0
restaurant:f8109d98,Restaurant,"Beach Restaurant, The Surin (Phuket)",1.0
trip:4f0d9d37,Trip,Tayland Gezi Önerileri,1.0
activity:084038f1,Activity,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,1.0
activity:5ef3c5d9,Activity,Wat Pho (Yatan Buda Tapınağı) gezisi,1.0
activity:fa827f64,Activity,Wat Arun (Şafak Tapınağı) ziyareti,1.0
activity:14edfb9b,Activity,Thonburi Kanalları tekne turu,1.0
activity:95ac61ba,Activity,Phuket ada ve sahil aktiviteleri,1.0
trip:d5d28812,Trip,Toskana Gezisi - Bayram Programı,1.0
city:3fcf3ac0,City,Montepulciano,1.0
activity:dd53c39e,Activity,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",1.0
activity:f5ce38ee,Activity,The Mall Firenze outlet gezisi,1.0
activity:cfbc53d9,Activity,Siena şehir turu,1.0
activity:3c1df30f,Activity,Montepulciano şarap bağları ve kasaba gezisi,1.0
activity:3ef2b52c,Activity,San Gimignano kasabası gezisi,1.0
city:db019b08,City,Pienza,1.0
city:197f18c4,City,Montalcino,1.0
hotel:3fc3b127,Hotel,Borgo Santo Pietro,1.0
activity:90cd7499,Activity,Montepulciano şarap bağları turu,1.0
activity:97ef9def,Activity,Pienza kasabası ziyareti,1.0
activity:1426be33,Activity,Montalcino’da şarap tadımı,1.0
activity:78bfd13e,Activity,San Gimignano gezisi,1.0
trip:7bbddd97,Trip,Toskana Bağ Bozumu Programı,1.0
city:bac37d4c,City,Toskana kırsalı,1.0
hotel:50e55fec,Hotel,COMO Castello del Nero,1.0
hotel:bba2c146,Hotel,Rosewood Castiglion del Bosco,1.0
activity:03ab1d49,Activity,Bağ bozumu deneyimi,1.0
activity:5673b8f0,Activity,Şarap tadımları,1.0
activity:78a477d7,Activity,Toskana kasabaları ve doğa gezileri,1.0
city:07b3859a,City,Ho Chi Minh,1.0
hotel:39e91e77,Hotel,Hotel des Arts Saigon,1.0
hotel:9b04fcfd,Hotel,Raffles Hotel Le Royal,1.0
