id,label,name,boost
hotel:9a58228a,Hotel,Belmond La Résidence d’Angkor,1.0
activity:3d3fccf0,Activity,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",1.0
activity:7d4d5725,Activity,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,1.0
activity:ba1be813,Activity,Vespa ile gece turu ve Banh Xeo tadımı,1.0
activity:1beb19e8,Activity,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",1.0
activity:5bc88567,Activity,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",1.0
activity:8fbc3217,Activity,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",1.0
trip:b715de0e,Trip,Vietnam Gezisi,1.0
city:ec462f92,City,Nha Trang,1.0
activity:c37714ab,Activity,Hanoi By Night turu,1.0
activity:fb659f0f,Activity,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",1.0
activity:dc30d00c,Activity,Nha Trang sahil tatili ve dinlenme,1.0
activity:2d60b38a,Activity,Saigon şehir turu,1.0
trip:6f717838,Trip,Vietnam & Bangkok Gezisi - Gökhan Mendi,1.0
city:ca85d046,City,Ha Long (Lan Ha Bay),1.0
hotel:60e39cdc,Hotel,Bhaya Cruise (Lan Ha Bay / Ha Long),1.0
activity:5d3da831,Activity,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle",1.0
activity:8ca93c95,Activity,Westlake bölgesi turu (vintage jeep ile),1.0
activity:f1f291ce,Activity,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu,1.0
activity:6f8bb6d9,Activity,Thien Canh Son Cave ziyareti,1.0
activity:e4bfe4d2,Activity,Bangkok şehir turu ve alışveriş aktiviteleri,1.0
restaurant:abd497d7,Restaurant,May de Cuisine Restaurant (Hanoi),1.0
trip:d432b65f,Trip,Volvo EX90 Basın Seyahati - Los Angeles,1.0
city:8ecee8ea,City,Los Angeles,1.0
city:c18331d3,City,Newport Beach,1.0
hotel:1c24c205,Hotel,The Resort at Pelican Hill,1.0
activity:404dbca6,Activity,Volvo EX90 sunumu ve sürüş deneyimi,1.0
activity:ad6270a2,Activity,Callaway Winery ziyareti ve şarap tadımı,1.0
activity:d5d8aeb4,Activity,Volvo etkinlikleri,1.0
restaurant:c8b32246,Restaurant,Nobu Los Angeles,1.0
trip:b7e0bf7d,Trip,Ürdün Gezisi,1.0
trip:51285976,Trip,Marakeş 21-25 Haziran 2023,1.0
city:0b138c69,City,Marrakech,1.0
city:b70c708d,City,Fes,1.0
country:c5341e88,Country,Fas,1.0
activity:6061dd21,Activity,Marakeş şehir gezisi,1.0
activity:eed269b8,Activity,Yves Saint Laurent Müzesi ziyareti,1.0
activity:62b0d5c1,Activity,Jardin Majorelle Bahçeleri gezisi,1.0
activity:59b50328,Activity,Ali ibn Yusuf Medresesi ziyareti,1.0
trip:bb02f0f4,Trip,Havana - Cancun 8-19 Temmuz 2022,1.0
city:ebda2541,City,Havana,1.0
city:071519dd,City,Vinales,1.0
city:7b020a67,City,Cancun,1.0
country:2cce0a10,Country,Küba,1.0
hotel:856e0d78,Hotel,Hotel Manzana Kempinski,1.0
activity:04f1a477,Activity,Havana şehir turu,1.0
activity:b6a2db76,Activity,"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi",1.0
activity:d10489b1,Activity,Floridita’da öğle yemeği ve daiquiri kokteyl tadımı,1.0
activity:32c6df18,Activity,Jose Fuster’in sanat mahallesi ziyareti,1.0
activity:cceaa70a,Activity,Hamel Sokağı ziyareti,1.0
activity:eaf3b696,Activity,Rancho San Vicente restoranda öğle yemeği,1.0
activity:b05cfb5f,Activity,Devrim Müzesi ziyareti,1.0
activity:c418ecf5,Activity,Hemingway’in La Finca evi ziyareti,1.0
activity:31b81055,Activity,Che Guevara’nın evi ziyareti,1.0
activity:e8f893e1,Activity,"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti",1.0
activity:1d934846,Activity,1950’lerden kalma Amerikan arabaları ile Havana turu,1.0
activity:50085dc1,Activity,Prado Caddesi ziyareti,1.0
restaurant:a8450f4d,Restaurant,Floridita,1.0
restaurant:44ee466a,Restaurant,Rancho San Vicente,1.0
trip:0037638e,Trip,Japonya 12 - 21 Ekim 2024,1.0
city:2357e8fb,City,Kobe,1.0
city:d76028f4,City,Osaka,1.0
hotel:6558c418,Hotel,Hotel Tokyo Deluxe Double,1.0
hotel:621f58cd,Hotel,Garrya Nijo Castle Kyoto,1.0
activity:af38534f,Activity,Tokyo şehir turu,1.0
activity:58cff0a0,Activity,Mori Sanat Müzesi ve Sky Deck ziyareti,1.0
activity:a3e49a03,Activity,Ashinoko Gölü tekne turu,1.0
activity:ed91b1ba,Activity,Hakone Açık Hava Müzesi ziyareti,1.0
activity:686b5628,Activity,Picasso Pavilion sergisi,1.0
activity:12dda60c,Activity,Arashiyama bölgesi ziyareti,1.0
activity:8f84e6e2,Activity,Todai-ji Tapınağı ziyareti,1.0
activity:24073dbe,Activity,TeamLab Borderless ziyareti,1.0
activity:aedf5048,Activity,Osaka Kalesi ziyareti,1.0
activity:d090e4e1,Activity,Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi,1.0
trip:ba883484,Trip,Güney Afrika 14-21 Kasım 2018,1.0
city:97d513e1,City,Soweto,1.0
hotel:b3592e68,Hotel,Sabi Sabi Game Reserve Lodge,1.0
hotel:a9603608,Hotel,Hotel Luxury King Mountain Room,1.0
activity:73634dba,Activity,Sabah ve akşam safarileri (Sabi Sand Game Reserve),1.0
activity:9f8abc6c,Activity,Soweto gezisi ve Nelson Mandela’nın Evi ziyareti,1.0
activity:5febfb2b,Activity,Hector Pieterson Müzesi ziyareti,1.0
activity:c7d8d345,Activity,Nelson Mandela Meydanı gezisi,1.0
activity:521754ef,Activity,Cape Town şehir turu,1.0
activity:4451d693,Activity,Stellenbosch şarap bağları gezisi,1.0
trip:7e6a5127,Trip,Hindistan 2024 Maide Cebi,1.0
city:1888d574,City,Ranthambore,1.0
city:50974623,City,Jodhpur,1.0
city:70ede688,City,Mumbai,1.0
activity:c08db5e4,Activity,Humayun’un Türbesi ziyareti,1.0
activity:34f0e5c9,Activity,Jaipur City Palace gezisi,1.0
activity:b2d9c59d,Activity,Amber Kalesi ziyareti,1.0
activity:18b02957,Activity,Ranthambore Milli Parkı’nda jeep safari,1.0
activity:552927be,Activity,Bishnoi köyü safari gezisi,1.0
activity:aeb1e211,Activity,Udaipur City Palace ve göl çevresi gezisi,1.0
activity:03e94b93,Activity,Bundi Palace ve Chitra Shala gezisi,1.0
activity:1a7b3398,Activity,Ranakpur Jain Tapınakları ziyareti,1.0
activity:be523f16,Activity,Jodhpur Mehrangarh Kalesi gezisi,1.0
activity:3688726b,Activity,Elephanta Adası ve Trimurti heykeli ziyareti,1.0
activity:98bb2c50,Activity,Mumbai şehir turu,1.0
trip:db6bae7f,Trip,Küba Gezisi 2022,1.0
city:c3871201,City,Cienfuegos,1.0
city:d8097fb7,City,Trinidad,1.0
city:00a21631,City,Santa Clara,1.0
activity:e57e176f,Activity,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",1.0
activity:d76be2d2,Activity,Küba sokaklarında klasik Amerikan arabalarıyla gezi,1.0
activity:746335df,Activity,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",1.0
activity:69ddc8b6,Activity,Trinidad gezisi ve La Canchanchara Bar ziyareti,1.0
activity:333ece85,Activity,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,1.0
activity:e75a678f,Activity,Vinales tütün tarlaları ve çiftlik ziyareti,1.0
restaurant:00f49f0a,Restaurant,La Canchanchara,1.0
trip:b96206b0,Trip,Kolombiya - Peru 2024,1.0
city:cea6c3d4,City,Bogotá,1.0
city:af406275,City,Cartagena,1.0
country:c7fb929c,Country,Kolombiya,1.0
activity:b244ac78,Activity,Bogotá şehir turu,1.0
activity:d533b752,Activity,Cartagena eski şehir gezisi,1.0
activity:17dd4f7a,Activity,Lima şehir turu,1.0
activity:ddbc971a,Activity,Cusco şehir turu,1.0
activity:35b35982,Activity,Machu Picchu gezisi,1.0
trip:3273a4f7,Trip,Frieze London 2023,1.0
city:bc180dbc,City,Londra,1.0
country:0c72c8b2,Country,İngiltere,1.0
hotel:7143402a,Hotel,The Biltmore Mayfair Hotel,1.0
activity:715acbc9,Activity,Frieze Sculpture Park ziyareti,1.0
activity:67dd2880,Activity,Hayward Gallery ziyareti,1.0
activity:f6e5f49c,Activity,Frieze London fuarı gezisi,1.0
trip:cf0539f1,Trip,Gamze Çuhadaroglu PROVENCE 2022,1.0
city:bcebd3c0,City,Aix-en-Provence,1.0
activity:eb88d6ac,Activity,Roussillon ve Gordes gezisi,1.0
activity:4b4e8045,Activity,Arles şehir gezisi,1.0
activity:45b6e727,Activity,Arles Luma Müzesi ziyareti,1.0
activity:6d99cccb,Activity,Mirabeau Caddesi’nde gezinti,1.0
activity:875ae752,Activity,Château La Coste şarap evi ve bahçeleri ziyareti,1.0
restaurant:717e2975,Restaurant,Château La Coste,1.0
trip:3bfd93a0,Trip,MAP Venedik Bienali 2022,1.0
hotel:2b10e9f5,Hotel,Hotel Bauer Palazzo,1.0
activity:983858b9,Activity,Ai Weiwei sergisi,1.0
activity:d19783ca,Activity,Giardini ana sergi turu,1.0
activity:fd317867,Activity,Venedik Bienali ülke pavyonları turu,1.0
activity:851a57db,Activity,Arsenale ana sergi turu,1.0
activity:30e58f22,Activity,"Personal Structures, Palazzo Bembo sergisi",1.0
restaurant:4af3458b,Restaurant,La Caravella,1.0
trip:55882901,Trip,MAP Barcelona Çağdaş Sanat Gezisi 2023,1.0
city:49af4884,City,Cadaques,1.0
activity:307c3791,Activity,Barcelona şehir gezisi,1.0
activity:3a56af31,Activity,MACBA - Museu d’Art Contemporani de Barcelona ziyareti,1.0
activity:6df66dcc,Activity,Picasso Müzesi ziyareti,1.0
activity:fa5c27c5,Activity,Antoni Tàpies Müzesi ziyareti,1.0
activity:a2b906ce,Activity,La Casa de Salvador Dalí - Port Lligat gezisi,1.0
activity:3bd0e75d,Activity,Caixa Forum gezisi,1.0
activity:2a05f9e6,Activity,Poble Espanyol gezisi,1.0
activity:12bf2dac,Activity,Joan Miró Vakfı ziyareti,1.0
activity:10350858,Activity,Fundació Suñol ziyareti,1.0
activity:bc24c48c,Activity,Dali Müzesi ziyareti,1.0
activity:eee14e07,Activity,Xavi Bou Atölye ziyareti,1.0
activity:9a8c66f4,Activity,Jordi Bernadó Atölye ziyareti,1.0
activity:044907c1,Activity,James Turrell enstalasyonu ziyareti,1.0
restaurant:bf94abcf,Restaurant,Merendero de la Mar,1.0
trip:8b24e0b6,Trip,MAP Provence Program 31 Mart - 3 Nisan 2023,1.0
city:931967f2,City,Saint-Remy-de-Provence,1.0
activity:5f37e60e,Activity,Château La Coste sanat ve mimari gezisi,1.0
activity:634ad244,Activity,Fondation Vincent van Gogh Arles ziyareti,1.0
activity:5632a278,Activity,Mucem Müzesi ziyareti,1.0
activity:998439ba,Activity,Atelier de Cezanne ziyareti,1.0
activity:28ed4b6f,Activity,Palais des Papes ziyareti,1.0
activity:69542484,Activity,Saint-Paul de Mausole ziyareti,1.0
activity:ef60246c,Activity,Carrières de Lumières ziyareti,1.0
activity:e7b3e4eb,Activity,Les Deux Garçons’da kahve molası,1.0
restaurant:4feb0a72,Restaurant,La Luma Drum Cafe,1.0
restaurant:13977f70,Restaurant,Les Deux Garçons,1.0
trip:527bfb0a,Trip,Jules Verne - 2 Ladies - Japan - March 2024,1.0
activity:197096c1,Activity,Arashiyama Bamboo Grove ziyareti,1.0
activity:7840c959,Activity,Fushimi Inari Tapınağı ziyareti,1.0
activity:b44a11bb,Activity,Naoshima & Teshima sanat adaları gezisi,1.0
trip:73b03c61,Trip,Lofoten Islands - Version 2.0,1.0
city:31c14769,City,Henningsvær,1.0
city:6bc4adb6,City,Svolvær,1.0
city:76677493,City,Reine,1.0
city:e726cc85,City,Å,1.0
activity:b36fb168,Activity,Midnight Sun Safari,1.0
activity:89380bc7,Activity,Sea Eagle RIB Boat Safari,1.0
activity:7d559194,Activity,Henningsvær gezisi,1.0
activity:9a61591e,Activity,Svolvær gezisi,1.0
activity:8c1b61e9,Activity,Rehberli hiking ve çevre gezisi,1.0
activity:c9eb85f8,Activity,Å köyü gezisi,1.0
activity:84fb4ebf,Activity,Kayaking özel turu,1.0
restaurant:cc037475,Restaurant,Restaurant Nyvågar,1.0
trip:de6ed132,Trip,Güney Afrika 22-30 Ocak,1.0
city:1844c468,City,Marataba,1.0
activity:4c238bc1,Activity,Öğleden sonra safari,1.0
activity:c6cbccc0,Activity,Tam gün safari,1.0
activity:afa5c0af,Activity,Kirstenbosch Ulusal Botanik Bahçesi gezisi,1.0
activity:a36e8e9d,Activity,Stellenbosch şarap bağları turu,1.0
activity:f76e09de,Activity,Cape Winelands bölgesi ziyareti,1.0
trip:7afce7cc,Trip,Mardin 13-15 Ekim 2023,1.0
city:667cc0c1,City,Mardin,1.0
city:4a210da9,City,Midyat,1.0
activity:f1c8a356,Activity,Mardin şehir turu,1.0
activity:c3d3bb2a,Activity,Sakıp Sabancı Müzesi ziyareti,1.0
activity:21a96130,Activity,Eski PTT Binası gezisi,1.0
activity:32a08ca2,Activity,Eski Mardin Evleri ve Abbara tünelleri gezisi,1.0
activity:27c5cf83,Activity,Zinciriye Medresesi ziyareti,1.0
activity:f59c9a4c,Activity,Kültür Sokağı ve Uçurtma Atölyesi gezisi,1.0
activity:8a8394f4,Activity,Ulu Camii ziyareti,1.0
activity:45332d8d,Activity,Deyrulzafaran Manastırı ziyareti,1.0
activity:3495324c,Activity,Kasımiye Medresesi ziyareti,1.0
activity:31581e1d,Activity,Midyat şehir turu,1.0
activity:15240f57,Activity,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,1.0
activity:9b5bbf9f,Activity,Mor Gabriel Manastırı ziyareti,1.0
trip:f1ef7348,Trip,Meksika 06-16 Aralık 2023,1.0
city:b55e2f71,City,Tulum,1.0
hotel:76c97992,Hotel,Hotel Rosas,1.0
activity:44b694fa,Activity,Mexico City şehir turu,1.0
activity:a6f04bad,Activity,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,1.0
activity:1d6329d8,Activity,Zócalo ve Metropolitan Katedrali ziyareti,1.0
activity:b5430525,Activity,Xochimilco yüzen bahçeleri gezisi,1.0
activity:f7f7abe2,Activity,Coyoacan köyü ziyareti,1.0
activity:103a8639,Activity,Frida Kahlo Müzesi ziyareti,1.0
activity:6af7dd24,Activity,Mérida şehir turu,1.0
activity:5a0718d2,Activity,San Ildefonso Katedrali ziyareti,1.0
activity:d5f86053,Activity,Casa Montejo ziyareti,1.0
activity:962fd165,Activity,Yucatan Valilik Sarayı duvar resimleri ziyareti,1.0
activity:75b92a2d,Activity,Chichen-Itza arkeolojik alanı ziyareti,1.0
trip:54c34338,Trip,Mendi Family - Kenya 25-29 Aralık,1.0
hotel:52e58da7,Hotel,Emara Ole Sereni Hotel,1.0
activity:91a32ccb,Activity,Karen Blixen Müzesi ziyareti,1.0
activity:9c1fd64c,Activity,Giraffe Centre ziyareti,1.0
trip:705c4476,Trip,Mevzun Vietnam Kamboçya 2016,1.0
city:adfda0b5,City,Halong,1.0
city:702737cc,City,Hoi An,1.0
city:fb7a06dc,City,Ho Chi Minh City,1.0
hotel:01e98bcc,Hotel,Park Hyatt Saigon,1.0
hotel:5c8b3ac0,Hotel,Intercontinental Danang,1.0
hotel:37420694,Hotel,Sofitel Legend Metropole Hanoi,1.0
hotel:d719af01,Hotel,Paradise Luxury Halong,1.0
activity:60d6b4ba,Activity,Hanoi şehir turu,1.0
activity:752834d8,Activity,Ngoc Son Pagoda ziyareti,1.0
activity:0b132398,Activity,Temple of Literature ziyareti,1.0
activity:a116a80f,Activity,Water Puppet gösterisi,1.0
activity:8290a4a7,Activity,Halong Bay tekne turu,1.0
activity:e98181fd,Activity,Hoi An yürüyüş turu,1.0
activity:a66ae221,Activity,Ho Chi Minh City şehir turu,1.0
activity:efcca73f,Activity,Ben Thanh Market ziyareti,1.0
activity:d0fb6486,Activity,War Remnants Museum ziyareti,1.0
activity:34339f70,Activity,Cu Chi Tünelleri gezisi,1.0
activity:2285ef49,Activity,Siem Reap Angkor Wat ziyareti,1.0
activity:1bc40144,Activity,Ta Prohm Tapınağı ziyareti,1.0
activity:e9be5524,Activity,Banteay Srei ve Banteay Samre tapınakları ziyareti,1.0
activity:ccbe3709,Activity,Tonle Sap Gölü yüzen köy ziyareti,1.0
trip:392a8b31,Trip,Mevzun Çifçi Hindistan 2024,1.0
activity:6f59a73a,Activity,Jaipur Amber Kalesi ziyareti,1.0
activity:1a0cfd30,Activity,Jaipur City Palace ziyareti,1.0
activity:9a0ff0f3,Activity,Udaipur göl gezisi,1.0
activity:0cb7f1ae,Activity,Udaipur City Palace ziyareti,1.0
activity:74d0b222,Activity,Jodhpur Mehrangarh Kalesi ziyareti,1.0
trip:64698bb9,Trip,Mine Bahadır Japonya - Tayland Programı,1.0
city:c73d4a40,City,Ise Shima,1.0
activity:630d6760,Activity,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,1.0
activity:4d5f2208,Activity,Akihabara gezisi,1.0
activity:4d32b4b3,Activity,Kyoto şehir turu,1.0
activity:e14b2fbe,Activity,Nishiki Pazarı ziyareti,1.0
activity:3fa3816d,Activity,Machiya deneyimi,1.0
activity:0b55d88d,Activity,Ise Shima bölgesi gezisi,1.0
activity:f35295c4,Activity,Naiku ve Geku Shinto tapınakları ziyareti,1.0
activity:2e24622c,Activity,Chiang Rai fil kampı ziyareti,1.0
activity:6b395e19,Activity,Golden Triangle bölgesi gezisi,1.0
activity:a9464d2e,Activity,Chiang Mai şehir turu,1.0
activity:1455379b,Activity,Phuket sahil tatili,1.0
trip:387e5e24,Trip,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,1.0
city:d6419416,City,Sabi Sabi,1.0
hotel:1289202d,Hotel,Four Seasons Hotel The Westcliff,1.0
activity:5108aa15,Activity,Johannesburg şehir turu,1.0
activity:cfc91f72,Activity,Zeitz MOCAA ziyareti,1.0
activity:3834e2af,Activity,Cape Point gezisi,1.0
activity:78e6e831,Activity,Boulders Beach penguen kolonisi ziyareti,1.0
activity:352b6a24,Activity,Franschhoek ve Stellenbosch şarap bağları gezisi,1.0
activity:132b2706,Activity,Iziko Müzesi ziyareti,1.0
restaurant:377cfb29,Restaurant,Delaire Graff,1.0
trip:66857dbd,Trip,Myanmar 2017 Mevzun Çiftçi,1.0
city:7f125860,City,Yangon,1.0
city:6ef094db,City,Mandalay,1.0
city:4e756226,City,Bagan,1.0
city:c980eb4f,City,Inle Lake,1.0
country:a7aae4f0,Country,Myanmar,1.0
hotel:1a05ff48,Hotel,Belmond Road to Mandalay Cruise,1.0
activity:2a381150,Activity,Shwedagon Pagoda ziyareti,1.0
activity:9262d712,Activity,Yangon şehir turu,1.0
activity:f1f489cf,Activity,Mandalay gezisi,1.0
activity:c7171ccc,Activity,Bagan tapınakları gezisi,1.0
activity:39199a02,Activity,Ananda ve Gubyaukgyi tapınakları ziyareti,1.0
activity:d21b237e,Activity,Phaung Daw Oo Pagoda ziyareti,1.0
activity:12746d23,Activity,Inle Gölü gezisi,1.0
activity:1c75edb0,Activity,Lacquer ware atölyesi ziyareti,1.0
activity:d966269a,Activity,Damnoen Saduak yüzen pazar ziyareti (Bangkok),1.0
trip:670bab2c,Trip,SUMMER EUROPE 2025,1.0
city:ccbee73c,City,PARIS,1.0
country:e165d4f2,Country,FRANCE,1.0
country:bab4ac37,Country,ITALY,1.0
hotel:8bdd2e22,Hotel,HOTEL LUMIERE,1.0
hotel:ba242545,Hotel,ROMA SUITES,1.0
activity:a2c3f047,Activity,EIFFEL TOWER,1.0
activity:964ac3af,Activity,COLOSSEUM TOUR,1.0
restaurant:748cc6df,Restaurant,LE BISTRO,1.0
restaurant:be177d8b,Restaurant,TRATTORIA ROMANA,1.0
trip:5b1d8213,Trip,SUMMER EUROPE 2024,1.0
trip:6fe4a936,Trip,BALKANS 2025,1.0
city:f6c3e7af,City,LEG1,1.0
city:9448df8d,City,LEG2,1.0
country:db77174a,Country,TURKEY,1.0
country:db5f1443,Country,BULGARIA,1.0
country:28d0d904,Country,NORTH MACEDONIA,1.0
activity:7bf52212,Activity,AYASOFYA CAMII,1.0
activity:19c35234,Activity,OLD TOWN WALK,1.0
trip:7cb4a7e6,Trip,ROME ANCIENT 2024,1.0
hotel:77a76973,Hotel,FORUM INN,1.0
activity:40fda8c3,Activity,COLOSSEUM,1.0
activity:04a29dd7,Activity,ROMAN FORUM,1.0
activity:176443af,Activity,PALATINE HILL,1.0
restaurant:f631a42d,Restaurant,TRASTEVERE TRATTORIA,1.0
trip:d170ea25,Trip,CAPPADOCIA DREAM 2023,1.0
city:a03a400d,City,GOREME,1.0
hotel:cc14de94,Hotel,GOREME CAVE HOTEL,1.0
hotel:badce91a,Hotel,SULTANAHMET INN,1.0
activity:52f8c58c,Activity,BALLOON RIDE,1.0
activity:e6c01dc3,Activity,GOREME OPEN AIR MUSEUM,1.0
activity:9eb2f3cb,Activity,TOPKAPI PALACE,1.0
restaurant:b3840d3e,Restaurant,MEZE HOUSE,1.0
restaurant:1d75a95b,Restaurant,KONYALI RESTAURANT,1.0
trip:55c5bc17,Trip,BALKANS LOOP 2025,1.0
trip:650cafee,Trip,LONDON HIGHLIGHTS 2024,1.0
country:9cdc126f,Country,UNITED KINGDOM,1.0
hotel:55b57608,Hotel,SOUTHBANK HOTEL,1.0
activity:12ff5f62,Activity,BRITISH MUSEUM,1.0
activity:9ccb3f90,Activity,TOWER OF LONDON,1.0
activity:a30a9b6c,Activity,LONDON EYE,1.0
restaurant:916d5702,Restaurant,DISHOOM,1.0
trip:966e2cb8,Trip,NEW YORK CLASSICS 2024,1.0
hotel:ecda9226,Hotel,MIDTOWN INN,1.0
activity:be0adb8d,Activity,STATUE OF LIBERTY,1.0
activity:16610129,Activity,TIMES SQUARE,1.0
activity:f8566453,Activity,CENTRAL PARK,1.0
restaurant:b69c3dab,Restaurant,SHAKE SHACK,1.0
trip:b94ea461,Trip,TOKYO ESSENTIALS 2025,1.0
country:578ed5a4,Country,JAPAN,1.0
hotel:1ad4e24c,Hotel,SHIBUYA HOTEL,1.0
activity:4bdfd0a6,Activity,SENSOJI TEMPLE,1.0
activity:3059cecb,Activity,SHIBUYA CROSSING,1.0
restaurant:cabdfec6,Restaurant,SUSHI BAR,1.0
trip:8dcd6e50,Trip,KYOTO TEMPLES 2025,1.0
hotel:67bb0019,Hotel,GION RYOKAN,1.0
activity:ee79cb53,Activity,FUSHIMI INARI SHRINE,1.0
activity:96906368,Activity,KINKAKUJI TEMPLE,1.0
activity:593f1c04,Activity,KIYOMIZU DERA,1.0
restaurant:86217452,Restaurant,UDON HOUSE,1.0
trip:96351602,Trip,BARCELONA ARCHITECTURE 2024,1.0
hotel:a1a07d10,Hotel,EIXAMPLE HOTEL,1.0
activity:8f925741,Activity,PARK GUELL,1.0
activity:5d33b370,Activity,CASA BATLLO,1.0
restaurant:46ab1667,Restaurant,TAPAS BAR,1.0
trip:0d225df9,Trip,GAUDI WEEKEND 2025,1.0
trip:975164c6,Trip,ISTANBUL CLASSICS 2024,1.0
activity:5fee55b1,Activity,BLUE MOSQUE,1.0
city:72be2725,City,URGUP,1.0
activity:887520b3,Activity,SUNRISE VIEWPOINT,1.0
trip:adfae6c6,Trip,ROME ANTIQUITY 2024,1.0
trip:9c4f050c,Trip,ISTANBUL & CAPPADOCIA 2023,1.0
trip:3bbb8dab,Trip,ISTANBUL HERITAGE WEEKEND 2025,1.0
activity:ac562326,Activity,GRAND BAZAAR,1.0
trip:c064ba8e,Trip,NEW YORK CITY 2024,1.0
hotel:7b4acf47,Hotel,MIDTOWN HOTEL,1.0
trip:ada4c5ea,Trip,LONDON ARCHITECTURE TOUR 2024,1.0
hotel:377fafad,Hotel,RIVERBANK HOTEL,1.0
activity:31f4c3b1,Activity,BIG BEN,1.0
restaurant:db86aada,Restaurant,TRAFALGAR RESTAURANT,1.0
trip:983209b2,Trip,BALKAN CULTURE TOUR 2025,1.0
activity:070473cf,Activity,BALKAN CULTURAL SITES,1.0
activity:0bdc959a,Activity,SOFIA OLD TOWN,1.0
trip:4d8441ee,Trip,SUMMER GREECE 2025,1.0
city:8fde6a65,City,ATHENS,1.0
city:29833ab4,City,THESSALONIKI,1.0
country:40bdb060,Country,GREECE,1.0
hotel:8fcd070b,Hotel,ATHENS PLAZA HOTEL,1.0
hotel:1cda3c00,Hotel,THESSALONIKI INN,1.0
activity:ae211513,Activity,ACROPOLIS TOUR,1.0
activity:ac85a3d7,Activity,THESSALONIKI OLD TOWN,1.0
restaurant:01806cbb,Restaurant,TAVERNAS,1.0
trip:f98c5b7d,Trip,ITALY CLASSICS 2024,1.0
hotel:cc73c592,Hotel,VENICE SUITES,1.0
activity:77c5288c,Activity,ST. MARK'S SQUARE,1.0
trip:5a81b50c,Trip,PARIS MUSEUM TOUR 2024,1.0
hotel:4395f963,Hotel,MARAIS HOTEL,1.0
activity:1343415f,Activity,LOUVRE MUSEUM,1.0
activity:2fd9cd62,Activity,MUSÉE D'ORSAY,1.0
restaurant:7417858a,Restaurant,LEON DE BRUXELLES,1.0
trip:82eb3745,Trip,TURKEY TOUR 2024,1.0
trip:f076dd2a,Trip,EUROPE CLASSICS 2025,1.0
trip:bf5c8add,Trip,PARIS CITY BREAK 2024,1.0
activity:c7b365a6,Activity,MONTMARTRE WALK,1.0
